"305703", "DAILY", "LAX", "MKE", 0130, 0848, "NW300/NW928", "NW", "", "D10/757", "SS", 1, 1, "NO", 0318
"305704", "DAILY", "LAX", "MKE", 0650, 1433, "NW302/NW192", "NW", "", "757/320", "B", 1, 1, "NO", 0343
"305705", "DAILY", "LAX", "MKE", 1435, 2148, "NW308/NW106", "NW", "", "D10/320", "D", 1, 1, "NO", 0313
"305706", "DAILY", "ONT", "MKE", 0655, 1433, "NW1024/NW192", "NW", "", "M80/320", "B", 1, 1, "NO", 0338
"305707", "DAILY", "ONT", "MKE", 1145, 1926, "NW1028/NW194", "NW", "", "M80/320", "L", 1, 1, "NO", 0341
"305708", "DAILY", "SAN", "MKE", 1415, 2148, "NW196/NW106", "NW", "", "M80/320", "D", 1, 1, "NO", 0333
"305709", "DAILY", "SEA", "MKE", 1430, 2148, "NW156/NW106", "NW", "", "D10/320", "D", 1, 1, "NO", 0318
"305710", "DAILY", "SFO", "MKE", 0700, 1433, "NW350/NW192", "NW", "", "757/320", "B", 1, 1, "NO", 0333
"305711", "DAILY", "SFO", "MKE", 1430, 2148, "NW356/NW106", "NW", "", "757/320", "D", 1, 1, "NO", 0318
"305712", "DAILY", "SJC", "MKE", 0650, 1433, "NW184/NW192", "NW", "", "72S/320", "B", 1, 1, "NO", 0343
"305713", "DAILY", "SJC", "MKE", 1420, 2148, "NW188/NW106", "NW", "", "72S/320", "D", 1, 1, "NO", 0328
"305715", "DAILY", "SLC", "MKE", 1640, 2148, "NW674/NW106", "NW", "", "D9S/320", "D", 1, 1, "NO", 0248
"305716", "DAILY", "CLE", "ONT", 0745, 1059, "NW707/NW1025", "NW", "", "72S/M80", "SB", 1, 1, "NO", 0374
"305717", "DAILY", "CLE", "ONT", 1800, 2123, "NW711/NW1027", "NW", "", "72S/M80", "SD", 1, 1, "NO", 0383
"305718", "DAILY", "DCA", "ONT", 0700, 1059, "NW111/NW1025", "NW", "", "320/M80", "BB", 1, 1, "NO", 0419
"305719", "DAILY", "DCA", "ONT", 1720, 2123, "NW359/NW1027", "NW", "", "757/M80", "DD", 1, 1, "NO", 0423
"305720", "DAILY", "DTW", "ONT", 0725, 1059, "NW307/NW1025", "NW", "", "D10/M80", "BB", 1, 1, "NO", 0394
"305721", "DAILY", "DTW", "ONT", 1735, 2123, "NW751/NW1027", "NW", "", "744/M80", "SD", 1, 1, "NO", 0408
"305722", "DAILY", "EWR", "ONT", 0650, 1059, "NW611/NW1025", "NW", "", "757/M80", "BB", 1, 1, "NO", 0429
"305723", "DAILY", "EWR", "ONT", 1630, 2123, "NW847/NW1027", "NW", "", "757/M80", "DD", 1, 1, "NO", 0473
"305724", "DAILY", "IAD", "ONT", 0700, 1059, "NW673/NW1025", "NW", "", "D9S/M80", "BB", 1, 1, "NO", 0419
"305725", "DAILY", "IAD", "ONT", 1700, 2123, "NW733/NW1027", "NW", "", "D9S/M80", "DD", 1, 1, "NO", 0443
"305726", "DAILY", "IND", "ONT", 0800, 1059, "NW719/NW1025", "NW", "", "72S/M80", "SB", 1, 1, "NO", 0359
"305727", "DAILY", "IND", "ONT", 1800, 2123, "NW703/NW1027", "NW", "", "D9S/M80", "SD", 1, 1, "NO", 0383
"305728", "DAILY", "LGA", "ONT", 0630, 1059, "NW375/NW1025", "NW", "", "757/M80", "BB", 1, 1, "NO", 0449
"305729", "DAILY", "LGA", "ONT", 1650, 2123, "NW117/NW1027", "NW", "", "320/M80", "DD", 1, 1, "NO", 0453
"305730", "DAILY", "MKE", "ONT", 0725, 1059, "NW193/NW1025", "NW", "", "320/M80", "SB", 1, 1, "NO", 0334
"305731", "DAILY", "MKE", "ONT", 1715, 2123, "NW197/NW1027", "NW", "", "320/M80", "D", 1, 1, "NO", 0368
"305732", "DAILY", "PHL", "ONT", 0700, 1059, "NW7/NW1025", "NW", "", "757/M80", "BB", 1, 1, "NO", 0419
"305733", "DAILY", "PHL", "ONT", 1710, 2123, "NW379/NW1027", "NW", "", "757/M80", "DD", 1, 1, "NO", 0433
"305734", "DAILY", "PIT", "ONT", 0740, 1059, "NW1061/NW1025", "NW", "", "D9S/M80", "BB", 1, 1, "NO", 0379
"305735", "DAILY", "LAX", "PHL", 0650, 1625, "NW302/NW612", "NW", "", "757/757", "BS", 1, 1, "NO", 0395
"305736", "DAILY", "LAX", "PHL", 1435, 2355, "NW308/NW716", "NW", "", "D10/72S", "D", 1, 1, "NO", 0380
"305737", "DAILY", "ONT", "PHL", 0655, 1625, "NW1024/NW612", "NW", "", "M80/757", "BS", 1, 1, "NO", 0390
"305738", "DAILY", "ONT", "PHL", 1145, 2149, "NW1028/NW8", "NW", "", "M80/757", "LD", 1, 1, "NO", 0424
"305739", "DAILY", "SEA", "PHL", 0700, 1625, "NW36/NW612", "NW", "", "D10/757", "BS", 1, 1, "NO", 0385
"305740", "DAILY", "SEA", "PHL", 0825, 1809, "NW148/NW686", "NW", "", "D10/320", "BS", 1, 1, "NO", 0404
"305741", "DAILY", "SEA", "PHL", 1430, 2355, "NW156/NW716", "NW", "", "D10/72S", "D", 1, 1, "NO", 0385
"305742", "DAILY", "SFO", "PHL", 0130, 1120, "NW928/NW680", "NW", "", "757/320", "SB", 1, 1, "NO", 0410
"305743", "DAILY", "SFO", "PHL", 0700, 1625, "NW350/NW612", "NW", "", "757/757", "BS", 1, 1, "NO", 0385
"305744", "DAILY", "SFO", "PHL", 0810, 1809, "NW320/NW686", "NW", "", "757/320", "BS", 1, 1, "NO", 0419
"305745", "DAILY", "SFO", "PHL", 1430, 2355, "NW356/NW716", "NW", "", "757/72S", "D", 1, 1, "NO", 0385
"305746", "DAILY", "SJC", "PHL", 0650, 1625, "NW184/NW612", "NW", "", "72S/757", "BS", 1, 1, "NO", 0395
"305747", "DAILY", "SJC", "PHL", 1420, 2355, "NW188/NW716", "NW", "", "72S/72S", "D", 1, 1, "NO", 0395
"305748", "DAILY", "SLC", "PHL", 0855, 1625, "NW672/NW612", "NW", "", "D9S/757", "BS", 1, 1, "NO", 0330
"305749", "DAILY", "SLC", "PHL", 1345, 2149, "NW678/NW8", "NW", "", "D9S/757", "SD", 1, 1, "NO", 0364
"305750", "DAILY", "SLC", "PHL", 1640, 2355, "NW674/NW716", "NW", "", "D9S/72S", "D", 1, 1, "NO", 0315
"305751", "NOT SA", "BOS", "PHX", 1925, 0033, "NW383/NW109", "NW", "", "72S/320", "DS/SS", 1, 1, "NO", 0428
"305752", "DAILY", "CLE", "PHX", 1244, 1637, "CO259/NW105", "", "", "D9S/320", "SD/SS", 1, 1, "NO", 0353
"305753", "DAILY", "CVG", "PHX", 1805, 2146, "NW705/NW107", "NW", "", "DC9/320", "SD", 1, 1, "NO", 0341
"305754", "DAILY", "MKE", "PHX", 1235, 1637, "NW1203/NW105", "NW", "", "D9S/320", "D/S", 1, 1, "NO", 0302
"305755", "DAILY", "PHL", "PHX", 1200, 1637, "NW685/NW105", "NW", "", "320/320", "LD/LS", 1, 1, "NO", 0397
"305756", "DAILY", "LAS", "PIT", 1200, 2057, "NW712/NW1064", "NW", "", "72S/D9S", "LS", 1, 1, "NO", 0357
"305757", "DAILY", "LAS", "PIT", 1445, 2336, "NW716/NW616", "NW", "", "72S/D9S", "D", 1, 1, "NO", 0351
"305758", "DAILY", "LAX", "PIT", 1435, 2336, "NW308/NW616", "NW", "", "D10/D9S", "D", 1, 1, "NO", 0361
"305759", "DAILY", "PHX", "PIT", 1600, 2336, "NW106/NW616", "NW", "", "320/D9S", "D", 1, 1, "NO", 0336
"305760", "DAILY", "SAN", "PIT", 1415, 2336, "NW196/NW616", "NW", "", "M80/D9S", "D", 1, 1, "NO", 0381
"305761", "DAILY", "SEA", "PIT", 0700, 1620, "NW36/NW1020", "NW", "", "D10/D9S", "BL/BS", 1, 1, "NO", 0380
"305762", "DAILY", "SEA", "PIT", 1140, 2057, "NW8/NW1064", "NW", "", "747/D9S", "LS", 1, 1, "NO", 0377
"305763", "DAILY", "SEA", "PIT", 1430, 2336, "NW156/NW616", "NW", "", "D10/D9S", "D", 1, 1, "NO", 0366
"305764", "DAILY", "SFO", "PIT", 1430, 2336, "NW356/NW616", "NW", "", "757/D9S", "D", 1, 1, "NO", 0366
"305765", "DAILY", "SJC", "PIT", 1420, 2336, "NW188/NW616", "NW", "", "72S/D9S", "D", 1, 1, "NO", 0376
"305766", "DAILY", "SLC", "PIT", 1640, 2336, "NW674/NW616", "NW", "", "D9S/D9S", "D", 1, 1, "NO", 0296
"305767", "DAILY", "BOS", "SAN", 0820, 1302, "NW303/NW195", "NW", "", "D10/M80", "BL", 1, 1, "NO", 0462
"305768", "DAILY", "BOS", "SAN", 1500, 1958, "NW155/NW199", "NW", "", "757/320", "SD", 1, 1, "NO", 0478
"305769", "DAILY", "BOS", "SAN", 1620, 2114, "NW37/NW197", "NW", "", "D10/320", "DD", 1, 1, "NO", 0474
"305770", "DAILY", "CLE", "SAN", 0950, 1302, "NW605/NW195", "NW", "", "72S/M80", "L", 1, 1, "NO", 0372
"305771", "DAILY", "CLE", "SAN", 1800, 2114, "NW711/NW197", "NW", "", "72S/320", "SD", 1, 1, "NO", 0374
"305772", "DAILY", "CVG", "SAN", 1805, 2114, "NW705/NW197", "NW", "", "DC9/320", "SD", 1, 1, "NO", 0369
"305773", "DAILY", "MDW", "SAN", 0930, 1302, "NW1737/NW195", "NW", "", "DC9/M80", "L", 1, 1, "NO", 0332
"305774", "DAILY", "MKE", "SAN", 0935, 1302, "NW377/NW195", "NW", "", "757/M80", "L", 1, 1, "NO", 0327
"305775", "DAILY", "MKE", "SAN", 1600, 1958, "NW357/NW199", "NW", "", "320/320", "D", 1, 1, "NO", 0358
"305776", "DAILY", "BWI", "SEA", 1710, 2114, "NW567/NW37", "NW", "", "72S/D10", "DD", 1, 1, "NO", 0424
"305777", "DAILY", "CLE", "SEA", 0745, 1100, "NW707/NW7", "NW", "", "72S/747", "SB", 1, 1, "NO", 0375
"305778", "DAILY", "CLE", "SEA", 0950, 1302, "NW605/NW151", "NW", "", "72S/D10", "L", 1, 1, "NO", 0372
"305779", "DAILY", "CLE", "SEA", 1235, 1604, "NW607/NW153", "NW", "", "D9S/D10", "SD/SS", 1, 1, "NO", 0389
"305780", "DAILY", "CLE", "SEA", 1800, 2114, "NW711/NW37", "NW", "", "72S/D10", "SD", 1, 1, "NO", 0374
"305782", "DAILY", "CMH", "SEA", 0745, 1100, "NW1045/NW7", "NW", "", "72S/747", "SB", 1, 1, "NO", 0375
"305783", "DAILY", "CMH", "SEA", 0950, 1302, "NW615/NW151", "NW", "", "D9S/D10", "L", 1, 1, "NO", 0372
"305784", "DAILY", "CMH", "SEA", 1235, 1604, "NW1065/NW153", "NW", "", "D9S/D10", "SD/SS", 1, 1, "NO", 0389
"305785", "DAILY", "CMH", "SEA", 1735, 2114, "NW1179/NW37", "NW", "", "D9S/D10", "SD", 1, 1, "NO", 0399
"305786", "DAILY", "CVG", "SEA", 1240, 1604, "NW1437/NW153", "NW", "", "D9S/D10", "SD/SS", 1, 1, "NO", 0384
"305787", "DAILY", "CVG", "SEA", 1805, 2114, "NW705/NW37", "NW", "", "DC9/D10", "SD", 1, 1, "NO", 0369
"305789", "DAILY", "DCA", "SEA", 0700, 1100, "NW111/NW7", "NW", "", "320/747", "BB", 1, 1, "NO", 0420
"305790", "DAILY", "DCA", "SEA", 0915, 1302, "NW317/NW151", "NW", "", "757/D10", "BL", 1, 1, "NO", 0407
"305791", "DAILY", "DCA", "SEA", 1205, 1604, "NW845/NW153", "NW", "", "757/D10", "LD/LS", 1, 1, "NO", 0419
"305792", "DAILY", "DCA", "SEA", 1540, 1956, "NW199/NW155", "NW", "", "320/757", "SD", 1, 1, "NO", 0436
"305793", "DAILY", "DCA", "SEA", 1720, 2114, "NW359/NW37", "NW", "", "757/D10", "DD", 1, 1, "NO", 0414
"305794", "DAILY", "DCA", "SEA", 1945, 2338, "NW1838/NW157", "NW", "", "D9S/757", "SS/S", 1, 1, "NO", 0413
"305795", "DAILY", "EWR", "SEA", 0650, 1100, "NW611/NW7", "NW", "", "757/747", "BB", 1, 1, "NO", 0430
"305796", "DAILY", "EWR", "SEA", 1155, 1604, "NW767/NW153", "NW", "", "320/D10", "LD/LS", 1, 1, "NO", 0429
"305797", "DAILY", "EWR", "SEA", 1630, 2114, "NW847/NW37", "NW", "", "757/D10", "DD", 1, 1, "NO", 0464
"305798", "DAILY", "EWR", "SEA", 1920, 2338, "NW769/NW157", "NW", "", "72S/757", "DS/SS", 1, 1, "NO", 0438
"305799", "DAILY", "HOU", "SEA", 0800, 1302, "NW1021/NW151", "NW", "", "D9S/D10", "BL", 1, 1, "NO", 0422
"305800", "DAILY", "HOU", "SEA", 1055, 1604, "NW1243/NW153", "NW", "", "DC9/D10", "SD/SS", 1, 1, "NO", 0429
"305801", "DAILY", "HOU", "SEA", 1540, 2114, "NW1023/NW37", "NW", "", "D9S/D10", "SD", 1, 1, "NO", 0454
"305802", "DAILY", "IAD", "SEA", 0700, 1100, "NW673/NW7", "NW", "", "D9S/747", "BB", 1, 1, "NO", 0420
"305803", "DAILY", "IAD", "SEA", 1700, 2114, "NW733/NW37", "NW", "", "D9S/D10", "DD", 1, 1, "NO", 0434
"305804", "DAILY", "IND", "SEA", 0800, 1100, "NW719/NW7", "NW", "", "72S/747", "SB", 1, 1, "NO", 0360
"305805", "DAILY", "IND", "SEA", 1000, 1302, "NW1093/NW151", "NW", "", "D9S/D10", "L", 1, 1, "NO", 0362
"305806", "DAILY", "IND", "SEA", 1250, 1604, "NW675/NW153", "NW", "", "D9S/D10", "D/S", 1, 1, "NO", 0374
"305807", "DAILY", "IND", "SEA", 1800, 2114, "NW703/NW37", "NW", "", "D9S/D10", "SD", 1, 1, "NO", 0374
"305808", "DAILY", "LGA", "SEA", 0630, 1100, "NW375/NW7", "NW", "", "757/747", "BB", 1, 1, "NO", 0450
"305809", "DAILY", "LGA", "SEA", 1150, 1604, "NW355/NW153", "NW", "", "757/D10", "LD/LS", 1, 1, "NO", 0434
"305810", "DAILY", "LGA", "SEA", 1510, 1956, "NW507/NW155", "NW", "", "757/757", "D", 1, 1, "NO", 0466
"305811", "DAILY", "LGA", "SEA", 1650, 2114, "NW117/NW37", "NW", "", "320/D10", "DD", 1, 1, "NO", 0444
"305812", "NOT SU", "MCI", "SEA", 0725, 1100, "NW218/NW7", "NW", "", "D9S/747", "SB", 1, 1, "NO", 0335
"305813", "NOT SA", "MCI", "SEA", 0935, 1302, "NW222/NW151", "NW", "", "320/D10", "L", 1, 1, "NO", 0327
"305814", "DAILY", "MCI", "SEA", 1600, 1956, "NW608/NW155", "NW", "", "72S/757", "D", 1, 1, "NO", 0356
"305815", "DAILY", "MCI", "SEA", 1710, 2114, "NW224/NW37", "NW", "", "D9S/D10", "SD", 1, 1, "NO", 0364
"305816", "NOT SA", "MCI", "SEA", 2005, 2338, "NW228/NW157", "NW", "", "320/757", "S", 1, 1, "NO", 0333
"305817", "DAILY", "MCO", "SEA", 1115, 1604, "NW5/NW153", "NW", "", "M80/D10", "LD/LS", 1, 1, "NO", 0469
"305818", "DAILY", "MDW", "SEA", 0930, 1302, "NW1737/NW151", "NW", "", "DC9/D10", "L", 1, 1, "NO", 0332
"305819", "DAILY", "MEM", "SEA", 0830, 1302, "NW458/NW151", "NW", "", "757/D10", "BL/SL", 1, 1, "NO", 0392
"305820", "DAILY", "MEM", "SEA", 1500, 1956, "NW452/NW155", "NW", "", "757/757", "D", 1, 1, "NO", 0416
"305821", "DAILY", "MEM", "SEA", 1640, 2114, "NW1043/NW37", "NW", "", "D9S/D10", "D", 1, 1, "NO", 0394
"305822", "DAILY", "MEM", "SEA", 1930, 2338, "NW454/NW157", "NW", "", "320/757", "S", 1, 1, "NO", 0368
"305823", "DAILY", "MEM", "SEA", 1930, 2338, "NW888/NW157", "NW", "", "D9S/757", "S", 1, 1, "NO", 0368
"305824", "DAILY", "MKE", "SEA", 1235, 1604, "NW1203/NW153", "NW", "", "D9S/D10", "D/S", 1, 1, "NO", 0329
"305825", "DAILY", "MKE", "SEA", 1715, 2114, "NW197/NW37", "NW", "", "320/D10", "D", 1, 1, "NO", 0359
"305826", "DAILY", "PHL", "SEA", 1200, 1604, "NW685/NW153", "NW", "", "320/D10", "LD/LS", 1, 1, "NO", 0424
"305827", "DAILY", "PHL", "SEA", 1540, 1956, "NW681/NW155", "NW", "", "DC9/757", "SD", 1, 1, "NO", 0436
"305828", "DAILY", "PHL", "SEA", 1710, 2114, "NW379/NW37", "NW", "", "757/D10", "DD", 1, 1, "NO", 0424
"305829", "DAILY", "PHL", "SEA", 1930, 2338, "NW311/NW157", "NW", "", "320/757", "SS/S", 1, 1, "NO", 0428
"305830", "DAILY", "PIT", "SEA", 0740, 1100, "NW1061/NW7", "NW", "", "D9S/747", "BB", 1, 1, "NO", 0380
"305831", "DAILY", "PIT", "SEA", 1215, 1604, "NW1029/NW153", "NW", "", "D9S/D10", "SD/SS", 1, 1, "NO", 0409
"305832", "DAILY", "PIT", "SEA", 1740, 2114, "NW709/NW37", "NW", "", "D9S/D10", "SD", 1, 1, "NO", 0394
"305833", "DAILY", "STL", "SEA", 1200, 1604, "NW590/NW153", "NW", "", "D9S/D10", "D/S", 1, 1, "NO", 0364
"305834", "DAILY", "BOS", "SFO", 1925, 2359, "NW383/NW361", "NW", "", "72S/757", "DS/SS", 1, 1, "NO", 0454
"305835", "DAILY", "CLE", "SFO", 0745, 1127, "NW707/NW929", "NW", "", "72S/D10", "SB", 1, 1, "NO", 0402
"305836", "DAILY", "CLE", "SFO", 0950, 1333, "NW605/NW353", "NW", "", "72S/757", "L", 1, 1, "NO", 0403
"305837", "DAILY", "CLE", "SFO", 1235, 1647, "NW607/NW355", "NW", "", "D9S/757", "SD/SS", 1, 1, "NO", 0432
"305838", "DAILY", "CLE", "SFO", 1800, 2149, "NW711/NW359", "NW", "", "72S/757", "SD", 1, 1, "NO", 0409
"305839", "DAILY", "DCA", "SFO", 0915, 1333, "NW317/NW353", "NW", "", "757/757", "BL", 1, 1, "NO", 0438
"305840", "DAILY", "DCA", "SFO", 1205, 1647, "NW845/NW355", "NW", "", "757/757", "LD/LS", 1, 1, "NO", 0462
"305841", "DAILY", "DCA", "SFO", 1945, 2359, "NW1838/NW361", "NW", "", "D9S/757", "SS/S", 1, 1, "NO", 0434
"305842", "DAILY", "EWR", "SFO", 0650, 1127, "NW611/NW929", "NW", "", "757/D10", "BB", 1, 1, "NO", 0457
"305843", "DAILY", "EWR", "SFO", 0850, 1333, "NW115/NW353", "NW", "", "320/757", "BL", 1, 1, "NO", 0463
"305844", "DAILY", "EWR", "SFO", 1155, 1647, "NW767/NW355", "NW", "", "320/757", "LD/LS", 1, 1, "NO", 0472
"305845", "DAILY", "EWR", "SFO", 1920, 2359, "NW769/NW361", "NW", "", "72S/757", "DS/SS", 1, 1, "NO", 0459
"305846", "DAILY", "IAD", "SFO", 0700, 1127, "NW673/NW929", "NW", "", "D9S/D10", "BB", 1, 1, "NO", 0447
"305847", "DAILY", "IND", "SFO", 0800, 1127, "NW719/NW929", "NW", "", "72S/D10", "SB", 1, 1, "NO", 0387
"305848", "DAILY", "IND", "SFO", 1000, 1333, "NW1093/NW353", "NW", "", "D9S/757", "L", 1, 1, "NO", 0393
"305849", "DAILY", "IND", "SFO", 1250, 1647, "NW675/NW355", "NW", "", "D9S/757", "D/S", 1, 1, "NO", 0417
"305850", "DAILY", "IND", "SFO", 1800, 2149, "NW703/NW359", "NW", "", "D9S/757", "SD", 1, 1, "NO", 0409
"305851", "DAILY", "LGA", "SFO", 1920, 2359, "NW157/NW361", "NW", "", "757/757", "DS/SS", 1, 1, "NO", 0459
"305852", "DAILY", "MCO", "SFO", 1115, 1647, "NW5/NW355", "NW", "", "M80/757", "LD/LS", 1, 1, "NO", 0512
"305853", "DAILY", "MKE", "SFO", 0725, 1127, "NW193/NW929", "NW", "", "320/D10", "SB", 1, 1, "NO", 0362
"305854", "DAILY", "MKE", "SFO", 0935, 1333, "NW377/NW353", "NW", "", "757/757", "L", 1, 1, "NO", 0358
"305855", "DAILY", "MKE", "SFO", 1235, 1647, "NW1203/NW355", "NW", "", "D9S/757", "D/S", 1, 1, "NO", 0372
"305856", "DAILY", "MKE", "SFO", 1715, 2149, "NW197/NW359", "NW", "", "320/757", "D", 1, 1, "NO", 0394
"305857", "DAILY", "MKE", "SFO", 1950, 2359, "NW994/NW361", "NW", "", "D9S/757", "S", 1, 1, "NO", 0369
"305858", "DAILY", "PHL", "SFO", 0700, 1127, "NW7/NW929", "NW", "", "757/D10", "BB", 1, 1, "NO", 0447
"305859", "DAILY", "PHL", "SFO", 1200, 1647, "NW685/NW355", "NW", "", "320/757", "LD/LS", 1, 1, "NO", 0467
"305860", "DAILY", "PHL", "SFO", 1540, 2029, "NW681/NW357", "NW", "", "DC9/320", "SD", 1, 1, "NO", 0469
"305861", "DAILY", "PHL", "SFO", 1710, 2149, "NW379/NW359", "NW", "", "757/757", "DD", 1, 1, "NO", 0459
"305862", "DAILY", "PHL", "SFO", 1930, 2359, "NW311/NW361", "NW", "", "320/757", "SS/S", 1, 1, "NO", 0449
"305863", "DAILY", "CLE", "SJC", 1800, 2140, "NW711/NW449", "NW", "", "72S/72S", "SD", 1, 1, "NO", 0400
"305864", "DAILY", "DCA", "SJC", 0915, 1323, "NW317/NW183", "NW", "", "757/72S", "BL", 1, 1, "NO", 0428
"305865", "DAILY", "DCA", "SJC", 1720, 2140, "NW359/NW449", "NW", "", "757/72S", "DD", 1, 1, "NO", 0440
"305866", "DAILY", "DTW", "SJC", 0925, 1323, "NW743/NW183", "NW", "", "320/72S", "L", 1, 1, "NO", 0418
"305867", "DAILY", "DTW", "SJC", 1735, 2140, "NW751/NW449", "NW", "", "744/72S", "SD", 1, 1, "NO", 0425
"305868", "DAILY", "EWR", "SJC", 0850, 1323, "NW115/NW183", "NW", "", "320/72S", "BL", 1, 1, "NO", 0453
"305869", "DAILY", "EWR", "SJC", 1630, 2140, "NW847/NW449", "NW", "", "757/72S", "DD", 1, 1, "NO", 0490
"305870", "DAILY", "IAD", "SJC", 1700, 2140, "NW733/NW449", "NW", "", "D9S/72S", "DD", 1, 1, "NO", 0460
"305871", "DAILY", "IND", "SJC", 1000, 1323, "NW1093/NW183", "NW", "", "D9S/72S", "L", 1, 1, "NO", 0383
"305872", "DAILY", "IND", "SJC", 1800, 2140, "NW703/NW449", "NW", "", "D9S/72S", "SD", 1, 1, "NO", 0400
"305873", "DAILY", "LGA", "SJC", 0830, 1323, "NW353/NW183", "NW", "", "757/72S", "BL", 1, 1, "NO", 0473
"305874", "DAILY", "LGA", "SJC", 1650, 2140, "NW117/NW449", "NW", "", "320/72S", "DD", 1, 1, "NO", 0470
"305875", "DAILY", "MDW", "SJC", 0930, 1323, "NW1737/NW183", "NW", "", "DC9/72S", "L", 1, 1, "NO", 0353
"305876", "DAILY", "MKE", "SJC", 0935, 1323, "NW377/NW183", "NW", "", "757/72S", "L", 1, 1, "NO", 0348
"305877", "DAILY", "MKE", "SJC", 1715, 2140, "NW197/NW449", "NW", "", "320/72S", "D", 1, 1, "NO", 0385
"305878", "DAILY", "PHL", "SJC", 0845, 1323, "NW397/NW183", "NW", "", "72S/72S", "BL", 1, 1, "NO", 0458
"305879", "DAILY", "PHL", "SJC", 1710, 2140, "NW379/NW449", "NW", "", "757/72S", "DD", 1, 1, "NO", 0450
"305880", "DAILY", "BOS", "SLC", 1130, 1557, "NW723/NW675", "NW", "", "320/D9S", "LD/LS", 1, 1, "NO", 0387
"305881", "DAILY", "BOS", "SLC", 1130, 1557, "NW725/NW675", "NW", "", "757/D9S", "LD/LS", 1, 1, "NO", 0387
"305882", "DAILY", "CLE", "SLC", 0745, 1114, "NW707/NW673", "NW", "", "72S/D9S", "SB", 1, 1, "NO", 0329
"305884", "DAILY", "CLE", "SLC", 1800, 2117, "NW711/NW677", "NW", "", "72S/D9S", "SD", 1, 1, "NO", 0317
"305885", "DAILY", "DCA", "SLC", 0700, 1114, "NW111/NW673", "NW", "", "320/D9S", "BB", 1, 1, "NO", 0374
"305886", "DAILY", "DCA", "SLC", 1205, 1557, "NW845/NW675", "NW", "", "757/D9S", "LD/LS", 1, 1, "NO", 0352
"305887", "DAILY", "DCA", "SLC", 1720, 2117, "NW359/NW677", "NW", "", "757/D9S", "DD", 1, 1, "NO", 0357
"305888", "DAILY", "DTW", "SLC", 0725, 1114, "NW307/NW673", "NW", "", "D10/D9S", "BB", 1, 1, "NO", 0349
"305889", "DAILY", "DTW", "SLC", 1230, 1557, "NW153/NW675", "NW", "", "D10/D9S", "SD/SS", 1, 1, "NO", 0327
"305890", "DAILY", "DTW", "SLC", 1735, 2117, "NW751/NW677", "NW", "", "744/D9S", "SD", 1, 1, "NO", 0342
"305891", "DAILY", "EWR", "SLC", 0650, 1114, "NW611/NW673", "NW", "", "757/D9S", "BB", 1, 1, "NO", 0384
"305892", "DAILY", "EWR", "SLC", 1155, 1557, "NW767/NW675", "NW", "", "320/D9S", "LD/LS", 1, 1, "NO", 0362
"305893", "DAILY", "EWR", "SLC", 1630, 2117, "NW847/NW677", "NW", "", "757/D9S", "DD", 1, 1, "NO", 0407
"305894", "DAILY", "IAD", "SLC", 1700, 2117, "NW733/NW677", "NW", "", "D9S/D9S", "DD", 1, 1, "NO", 0377
"305895", "DAILY", "IND", "SLC", 0800, 1114, "NW719/NW673", "NW", "", "72S/D9S", "SB", 1, 1, "NO", 0314
"305896", "DAILY", "IND", "SLC", 1800, 2117, "NW703/NW677", "NW", "", "D9S/D9S", "SD", 1, 1, "NO", 0317
"305897", "DAILY", "LGA", "SLC", 0630, 1114, "NW375/NW673", "NW", "", "757/D9S", "BB", 1, 1, "NO", 0404
"305898", "DAILY", "LGA", "SLC", 1150, 1557, "NW355/NW675", "NW", "", "757/D9S", "LD/LS", 1, 1, "NO", 0367
"305899", "DAILY", "LGA", "SLC", 1650, 2117, "NW117/NW677", "NW", "", "320/D9S", "DD", 1, 1, "NO", 0387
"305900", "DAILY", "MKE", "SLC", 0725, 1114, "NW193/NW673", "NW", "", "320/D9S", "SB", 1, 1, "NO", 0289
"305901", "DAILY", "MKE", "SLC", 1235, 1557, "NW1203/NW675", "NW", "", "D9S/D9S", "D/S", 1, 1, "NO", 0262
"305902", "DAILY", "PHL", "SLC", 0700, 1114, "NW7/NW673", "NW", "", "757/D9S", "BB", 1, 1, "NO", 0374
"305903", "DAILY", "PHL", "SLC", 1200, 1557, "NW685/NW675", "NW", "", "320/D9S", "LD/LS", 1, 1, "NO", 0357
"305904", "DAILY", "PHL", "SLC", 1710, 2117, "NW379/NW677", "NW", "", "757/D9S", "DD", 1, 1, "NO", 0367
"305905", "DAILY", "PIT", "SLC", 1740, 2117, "NW709/NW677", "NW", "", "D9S/D9S", "SD", 1, 1, "NO", 0337
"305906", "DAILY", "SLC", "TPA", 1345, 2211, "NW678/NW448", "NW", "", "D9S/72S", "SD", 1, 1, "NO", 0386
"305907", "NOT SA", "DEN", "YYZ", 1320, 2104, "NW564/NW654", "NW", "", "72S/72S", "SS", 2, 1, "NO", 0344
"305909", "DAILY", "SAN", "YYZ", 0700, 1815, "NW192/NW374", "NW", "", "320/757", "BS", 2, 1, "NO", 0495
"305910", "NOT SU", "SEA", "YYZ", 0100, 1131, "NW158/NW742", "NW", "", "757/72S", "SB", 2, 1, "NO", 0451
"305911", "DAILY", "SFO", "YYZ", 0700, 1815, "NW350/NW374", "NW", "", "757/757", "BS", 2, 1, "NO", 0495
"305912", "DAILY", "SEA", "LGB", 1205, 1555, "UA1023/AS486", "", "", "735/M80", "L", 1, 1, "NO", 0230
